inst,fam,it,pos
scp65,covering,1414,0.009568615442
scp65,covering,1421,0.03125689394
scp65,covering,1441,0.04571574626
scp65,covering,1444,0.002339189277
scp65,covering,1451,0.02402746777
scp65,covering,1458,0.009568615442
scp65,covering,1467,0.002339189277
scp65,covering,1474,0.002339189277
scp65,covering,1483,0.02402746777
scp65,covering,1490,0.02402746777
scp65,covering,1495,0.03125689394
scp65,covering,1499,0.009568615442
scp65,covering,1506,0.1107805817
scp65,covering,1518,0.002339189277
scp65,covering,1523,0.02402746777
scp65,covering,1528,0.02402746777
scp65,covering,1557,0.02402746777
scp65,covering,1565,0.02402746777
scp65,covering,1572,0.009568615442
scp65,covering,1579,0.002339189277
scp65,covering,1586,0.04571574626
scp65,covering,1589,0.002339189277
scp65,covering,1596,0.03125689394
scp65,covering,1603,0.002339189277
scp65,covering,1620,0.05294517243
scp65,covering,1627,0.009568615442
scp65,covering,1656,0.002339189277
scp65,covering,1661,0.01679804161
scp65,covering,1683,0.02402746777
scp65,covering,1695,0.03125689394
scp65,covering,1713,0.08186287709
scp65,covering,1719,0.002339189277
scp65,covering,1731,0.009568615442
scp65,covering,1752,0.009568615442
scp65,covering,1757,0.009568615442
scp65,covering,1762,0.009568615442
scp65,covering,1770,0.01679804161
scp65,covering,1777,0.002339189277
scp65,covering,1791,0.01679804161
scp65,covering,1810,0.002339189277
scp65,covering,1817,0.0384863201
scp65,covering,1823,0.01679804161
scp65,covering,1830,0.002339189277
scp65,covering,1844,0.002339189277
scp65,covering,1851,0.03125689394
scp65,covering,1858,0.04571574626
scp65,covering,1875,0.002339189277
scp65,covering,1882,0.01679804161
scp65,covering,1894,0.02402746777
scp65,covering,1906,0.002339189277
scp65,covering,1913,0.002339189277
scp65,covering,1926,0.002339189277
scp65,covering,1936,0.06017459859
scp65,covering,1937,0.01679804161
scp65,covering,1948,0.03125689394
scp65,covering,1955,0.02402746777
scp65,covering,1962,0.01679804161
scp65,covering,1972,0.002339189277
scp65,covering,1994,0.002339189277
scpa1,covering,2,0.2150933751
scpa1,covering,4,0.1665424498
scpa1,covering,6,0.1665424498
scpa1,covering,23,0.01279785316
scpa1,covering,30,0.02898149491
scpa1,covering,34,0.01279785316
scpa1,covering,42,0.01279785316
scpa1,covering,59,0.004706032284
scpa1,covering,85,0.01279785316
scpa1,covering,92,0.004706032284
scpa1,covering,105,0.02088967404
scpa1,covering,110,0.004706032284
scpa1,covering,115,0.004706032284
scpa1,covering,123,0.01279785316
scpa1,covering,152,0.08562424104
scpa1,covering,174,0.004706032284
scpa1,covering,193,0.03707331579
scpa1,covering,203,0.02088967404
scpa1,covering,211,0.02088967404
scpa1,covering,228,0.004706032284
scpa1,covering,235,0.01279785316
scpa1,covering,240,0.01279785316
scpa1,covering,252,0.04516513666
scpa1,covering,253,0.01279785316
scpa1,covering,258,0.01279785316
scpa1,covering,263,0.01279785316
scpa1,covering,270,0.004706032284
scpa1,covering,287,0.01279785316
scpa1,covering,294,0.004706032284
scpa1,covering,349,0.01279785316
scpa1,covering,364,0.004706032284
scpa1,covering,371,0.004706032284
scpa1,covering,380,0.004706032284
scpa1,covering,396,0.004706032284
scpa1,covering,413,0.004706032284
scpa1,covering,420,0.01279785316
scpa1,covering,425,0.004706032284
scpa1,covering,432,0.01279785316
scpa1,covering,439,0.004706032284
scpa1,covering,454,0.004706032284
scpa1,covering,482,0.01279785316
scpa1,covering,487,0.03707331579
scpa1,covering,493,0.004706032284
scpa1,covering,512,0.004706032284
scpa1,covering,523,0.01279785316
scpa1,covering,528,0.04516513666
scpa1,covering,533,0.02898149491
scpa1,covering,539,0.03707331579
scpa1,covering,540,0.004706032284
scpa1,covering,550,0.01279785316
scpa1,covering,555,0.01279785316
scpa1,covering,565,0.02898149491
scpa1,covering,568,0.004706032284
scpa1,covering,580,0.004706032284
scpa1,covering,596,0.004706032284
scpa1,covering,601,0.004706032284
scpa1,covering,606,0.04516513666
scpa1,covering,626,0.004706032284
scpa1,covering,631,0.004706032284
scpa1,covering,636,0.01279785316
scpa1,covering,655,0.004706032284
scpa1,covering,662,0.01279785316
scpa1,covering,669,0.02088967404
scpa1,covering,676,0.01279785316
scpa1,covering,724,0.01279785316
scpa1,covering,731,0.02898149491
scpa1,covering,742,0.03707331579
scpa1,covering,752,0.004706032284
scpa1,covering,757,0.004706032284
scpa1,covering,762,0.004706032284
scpa1,covering,780,0.004706032284
scpa1,covering,789,0.004706032284
scpa1,covering,806,0.05325695754
scpa1,covering,814,0.01279785316
scpa1,covering,819,0.004706032284
scpa1,covering,831,0.004706032284
scpa1,covering,838,0.02088967404
scpa1,covering,847,0.02088967404
scpa1,covering,854,0.01279785316
scpa1,covering,866,0.01279785316
scpa1,covering,871,0.02898149491
scpa1,covering,882,0.04516513666
scpa1,covering,883,0.01279785316
scpa1,covering,896,0.004706032284
scpa1,covering,911,0.004706032284
scpa1,covering,923,0.004706032284
scpa1,covering,936,0.01279785316
scpa1,covering,944,0.004706032284
scpa1,covering,960,0.03707331579
scpa1,covering,967,0.02898149491
scpa1,covering,974,0.01279785316
scpa1,covering,996,0.004706032284
scpa1,covering,1003,0.01279785316
scpa1,covering,1010,0.01279785316
scpa1,covering,1015,0.02088967404
scpa1,covering,1027,0.01279785316
scpa1,covering,1042,0.03707331579
scpa1,covering,1049,0.004706032284
scpa1,covering,1054,0.02088967404
scpa1,covering,1061,0.02088967404
scpa1,covering,1069,0.01279785316
scpa1,covering,1074,0.004706032284
scpa1,covering,1108,0.004706032284
scpa1,covering,1114,0.004706032284
scpa1,covering,1119,0.02088967404
scpa1,covering,1127,0.03707331579
scpa1,covering,1146,0.02088967404
scpa1,covering,1155,0.07753242017
scpa1,covering,1164,0.004706032284
scpa1,covering,1182,0.004706032284
scpa1,covering,1189,0.02898149491
scpa1,covering,1207,0.004706032284
scpa1,covering,1212,0.004706032284
scpa1,covering,1268,0.004706032284
scpa1,covering,1299,0.004706032284
scpa1,covering,1350,0.08562424104
scpa1,covering,1360,0.03707331579
scpa1,covering,1373,0.05325695754
scpa1,covering,1385,0.004706032284
scpa1,covering,1392,0.01279785316
scpa1,covering,1397,0.004706032284
scpa1,covering,1405,0.01279785316
scpa1,covering,1426,0.004706032284
scpa1,covering,1431,0.01279785316
scpa1,covering,1439,0.02898149491
scpa1,covering,1456,0.02088967404
scpa1,covering,1462,0.004706032284
scpa1,covering,1473,0.004706032284
scpa1,covering,1488,0.004706032284
scpa1,covering,1502,0.004706032284
scpa1,covering,1518,0.01279785316
scpa1,covering,1533,0.004706032284
scpa1,covering,1538,0.004706032284
scpa1,covering,1543,0.004706032284
scpa1,covering,1548,0.01279785316
scpa1,covering,1555,0.004706032284
scpa1,covering,1572,0.01279785316
scpa1,covering,1582,0.004706032284
scpa1,covering,1590,0.01279785316
scpa1,covering,1600,0.01279785316
scpa1,covering,1605,0.004706032284
scpa1,covering,1631,0.01279785316
scpa1,covering,1650,0.004706032284
scpa1,covering,1657,0.01279785316
scpa1,covering,1663,0.01279785316
scpa1,covering,1670,0.004706032284
scpa1,covering,1695,0.03707331579
scpa1,covering,1709,0.004706032284
scpa1,covering,1714,0.004706032284
scpa1,covering,1719,0.004706032284
scpa1,covering,1724,0.01279785316
scpa1,covering,1736,0.01279785316
scpa1,covering,1745,0.004706032284
scpa1,covering,1767,0.02898149491
scpa1,covering,1777,0.02898149491
scpa1,covering,1781,0.01279785316
scpa1,covering,1795,0.004706032284
scpa1,covering,1800,0.004706032284
scpa1,covering,1807,0.004706032284
scpa1,covering,1815,0.004706032284
scpa1,covering,1822,0.004706032284
scpa1,covering,1829,0.01279785316
scpa1,covering,1836,0.004706032284
scpa1,covering,1854,0.02898149491
scpa1,covering,1866,0.004706032284
scpa1,covering,1873,0.03707331579
scpa1,covering,1884,0.004706032284
scpa1,covering,1892,0.004706032284
scpa1,covering,1900,0.004706032284
scpa1,covering,1907,0.01279785316
scpa1,covering,1914,0.004706032284
scpa1,covering,1930,0.01279785316
scpa1,covering,1939,0.004706032284
scpa1,covering,1944,0.05325695754
scpa1,covering,1949,0.004706032284
scpa1,covering,1958,0.004706032284
scpa1,covering,1967,0.004706032284
scpb4,covering,1,0.2909599468
scpb4,covering,2,0.01391780684
scpb4,covering,8,0.006091757686
scpb4,covering,10,0.007656967517
scpb4,covering,12,0.006091757686
scpb4,covering,14,0.007656967517
scpb4,covering,15,0.5226110017
scpb4,covering,16,0.006091757686
scpb4,covering,17,0.6274800604
scpb4,covering,18,0.007656967517
scpb4,covering,20,0.006091757686
scpb4,covering,22,0.007656967517
scpb4,covering,24,0.004526547856
scpb4,covering,30,0.006091757686
scpb4,covering,37,0.001396128195
scpb4,covering,38,0.8121748204
scpb4,covering,44,0.002961338025
scpb4,covering,45,0.8121748204
scpb4,covering,53,0.001396128195
scpb4,covering,60,0.001396128195
scpb4,covering,67,0.002961338025
scpb4,covering,79,0.001396128195
scpb4,covering,86,0.002961338025
scpb4,covering,93,0.002961338025
scpb4,covering,100,0.007656967517
scpb4,covering,107,0.001396128195
scpb4,covering,119,0.001396128195
scpb4,covering,154,0.926435138
scpb4,covering,167,0.926435138
scpb4,covering,191,0.004526547856
scpb4,covering,198,0.006091757686
scpb4,covering,225,0.007656967517
scpb4,covering,232,0.002961338025
scpb4,covering,240,0.9217395085
scpb4,covering,244,0.002961338025
scpb4,covering,245,0.9186090888
scpb4,covering,249,0.9186090888
scpb4,covering,258,0.001396128195
scpb4,covering,265,0.006091757686
scpb4,covering,270,0.9217395085
scpb4,covering,277,0.001396128195
scpb4,covering,294,0.001396128195
scpb4,covering,301,0.001396128195
scpb4,covering,313,0.002961338025
scpb4,covering,314,0.9154786692
scpb4,covering,321,0.9248699281
scpb4,covering,331,0.926435138
scpb4,covering,335,0.002961338025
scpb4,covering,342,0.004526547856
scpb4,covering,349,0.004526547856
scpb4,covering,363,0.001396128195
scpb4,covering,366,0.9139134593
scpb4,covering,370,0.002961338025
scpb4,covering,387,0.007656967517
scpb4,covering,395,0.9280003478
scpb4,covering,401,0.001396128195
scpb4,covering,408,0.002961338025
scpb4,covering,420,0.004526547856
scpb4,covering,423,0.9186090888
scpb4,covering,430,0.9248699281
scpb4,covering,432,0.007656967517
scpb4,covering,439,0.004526547856
scpb4,covering,446,0.006091757686
scpb4,covering,458,0.002961338025
scpb4,covering,461,0.917043879
scpb4,covering,465,0.002961338025
scpb4,covering,477,0.007656967517
scpb4,covering,478,0.8168704498
scpb4,covering,484,0.001396128195
scpb4,covering,491,0.006091757686
scpb4,covering,503,0.006091757686
scpb4,covering,510,0.004526547856
scpb4,covering,517,0.007656967517
scpb4,covering,524,0.002961338025
scpb4,covering,531,0.006091757686
scpb4,covering,543,0.007656967517
scpb4,covering,560,0.002961338025
scpb4,covering,567,0.006091757686
scpb4,covering,568,0.8168704498
scpb4,covering,572,0.9201742986
scpb4,covering,574,0.007656967517
scpb4,covering,581,0.002961338025
scpb4,covering,588,0.006091757686
scpb4,covering,589,0.9201742986
scpb4,covering,600,0.002961338025
scpb4,covering,605,0.9154786692
scpb4,covering,622,0.001396128195
scpb4,covering,661,0.001396128195
scpb4,covering,668,0.001396128195
scpb4,covering,681,0.9248699281
scpb4,covering,690,0.001396128195
scpb4,covering,707,0.004526547856
scpb4,covering,708,0.8168704498
scpb4,covering,710,0.9186090888
scpb4,covering,719,0.002961338025
scpb4,covering,731,0.001396128195
scpb4,covering,758,0.006091757686
scpb4,covering,765,0.004526547856
scpb4,covering,772,0.002961338025
scpb4,covering,784,0.002961338025
scpb4,covering,791,0.002961338025
scpb4,covering,798,0.001396128195
scpb4,covering,799,0.9139134593
scpb4,covering,805,0.002961338025
scpb4,covering,812,0.001396128195
scpb4,covering,824,0.001396128195
scpb4,covering,841,0.007656967517
scpb4,covering,858,0.001396128195
scpb4,covering,859,0.9154786692
scpb4,covering,875,0.007656967517
scpb4,covering,884,0.001396128195
scpb4,covering,891,0.006091757686
scpb4,covering,903,0.002961338025
scpb4,covering,910,0.006091757686
scpb4,covering,937,0.006091757686
scpb4,covering,944,0.002961338025
scpb4,covering,951,0.002961338025
scpb4,covering,963,0.006091757686
scpb4,covering,970,0.001396128195
scpb4,covering,984,0.001396128195
scpb4,covering,985,0.8121748204
scpb4,covering,989,0.9154786692
scpb4,covering,991,0.006091757686
scpb4,covering,999,0.9248699281
scpb4,covering,1003,0.004526547856
scpb4,covering,1004,0.9217395085
scpb4,covering,1015,0.007656967517
scpb4,covering,1032,0.002961338025
scpb4,covering,1039,0.006091757686
scpb4,covering,1046,0.002961338025
scpb4,covering,1053,0.001396128195
scpb4,covering,1060,0.002961338025
scpb4,covering,1067,0.006091757686
scpb4,covering,1076,0.001396128195
scpb4,covering,1083,0.001396128195
scpb4,covering,1105,0.007656967517
scpb4,covering,1114,0.001396128195
scpb4,covering,1121,0.001396128195
scpb4,covering,1138,0.001396128195
scpb4,covering,1139,0.8106096105
scpb4,covering,1147,0.001396128195
scpb4,covering,1159,0.007656967517
scpb4,covering,1160,0.9233047183
scpb4,covering,1171,0.006091757686
scpb4,covering,1178,0.004526547856
scpb4,covering,1179,0.917043879
scpb4,covering,1190,0.004526547856
scpb4,covering,1202,0.004526547856
scpb4,covering,1209,0.004526547856
scpb4,covering,1210,0.9201742986
scpb4,covering,1221,0.007656967517
scpb4,covering,1234,0.9248699281
scpb4,covering,1238,0.007656967517
scpb4,covering,1250,0.006091757686
scpb4,covering,1257,0.002961338025
scpb4,covering,1258,0.81530524
scpb4,covering,1264,0.006091757686
scpb4,covering,1267,0.9217395085
scpb4,covering,1276,0.006091757686
scpb4,covering,1283,0.004526547856
scpb4,covering,1300,0.007656967517
scpb4,covering,1307,0.001396128195
scpb4,covering,1319,0.006091757686
scpb4,covering,1333,0.001396128195
scpb4,covering,1345,0.007656967517
scpb4,covering,1352,0.001396128195
scpb4,covering,1364,0.002961338025
scpb4,covering,1376,0.004526547856
scpb4,covering,1388,0.002961338025
scpb4,covering,1393,0.9154786692
scpb4,covering,1395,0.004526547856
scpb4,covering,1412,0.002961338025
scpb4,covering,1432,0.9280003478
scpb4,covering,1437,0.9233047183
scpb4,covering,1439,0.9248699281
scpb4,covering,1441,0.006091757686
scpb4,covering,1448,0.006091757686
scpb4,covering,1455,0.002961338025
scpb4,covering,1456,0.9186090888
scpb4,covering,1462,0.001396128195
scpb4,covering,1469,0.004526547856
scpb4,covering,1476,0.001396128195
scpb4,covering,1485,0.001396128195
scpb4,covering,1488,0.917043879
scpb4,covering,1494,0.001396128195
scpb4,covering,1506,0.006091757686
scpb4,covering,1520,0.001396128195
scpb4,covering,1527,0.002961338025
scpb4,covering,1530,0.9139134593
scpb4,covering,1534,0.004526547856
scpb4,covering,1535,0.8137400302
scpb4,covering,1541,0.002961338025
scpb4,covering,1548,0.002961338025
scpb4,covering,1558,0.9233047183
scpb4,covering,1565,0.001396128195
scpb4,covering,1580,0.9280003478
scpb4,covering,1582,0.001396128195
scpb4,covering,1594,0.004526547856
scpb4,covering,1595,0.917043879
scpb4,covering,1601,0.002961338025
scpb4,covering,1602,0.8121748204
scpb4,covering,1608,0.007656967517
scpb4,covering,1630,0.001396128195
scpb4,covering,1637,0.001396128195
scpb4,covering,1644,0.002961338025
scpb4,covering,1656,0.004526547856
scpb4,covering,1663,0.004526547856
scpb4,covering,1675,0.001396128195
scpb4,covering,1682,0.001396128195
scpb4,covering,1694,0.001396128195
scpb4,covering,1695,0.8137400302
scpb4,covering,1702,0.926435138
scpb4,covering,1711,0.004526547856
scpb4,covering,1728,0.006091757686
scpb4,covering,1735,0.001396128195
scpb4,covering,1767,0.006091757686
scpb4,covering,1781,0.001396128195
scpb4,covering,1794,0.9295655576
scpb4,covering,1803,0.004526547856
scpb4,covering,1827,0.001396128195
scpb4,covering,1834,0.002961338025
scpb4,covering,1841,0.007656967517
scpb4,covering,1842,0.8168704498
scpb4,covering,1851,0.9217395085
scpb4,covering,1858,0.002961338025
scpb4,covering,1865,0.007656967517
scpb4,covering,1875,0.9233047183
scpb4,covering,1878,0.9248699281
scpb4,covering,1887,0.007656967517
scpb4,covering,1894,0.001396128195
scpb4,covering,1897,0.9154786692
scpb4,covering,1904,0.926435138
scpb4,covering,1911,0.002961338025
scpb4,covering,1918,0.002961338025
scpb4,covering,1950,0.006091757686
scpb4,covering,1967,0.002961338025
scpb4,covering,1972,0.917043879
scpb4,covering,1974,0.002961338025
scpb4,covering,1986,0.006091757686
scpb4,covering,1993,0.007656967517
scpb4,covering,1994,0.9217395085
scpc3,covering,5,0.02401494974
scpc3,covering,7,0.02401494974
scpc3,covering,9,0.02401494974
scpc3,covering,45,0.01560128552
scpc3,covering,66,0.01980811763
scpc3,covering,93,0.002980789176
scpc3,covering,99,0.01560128552
scpc3,covering,112,0.002980789176
scpc3,covering,119,0.007187621289
scpc3,covering,147,0.002980789176
scpc3,covering,154,0.04084227819
scpc3,covering,155,0.01980811763
scpc3,covering,162,0.002980789176
scpc3,covering,169,0.002980789176
scpc3,covering,179,0.002980789176
scpc3,covering,192,0.02401494974
scpc3,covering,205,0.002980789176
scpc3,covering,215,0.002980789176
scpc3,covering,240,0.002980789176
scpc3,covering,245,0.002980789176
scpc3,covering,250,0.02822178186
scpc3,covering,251,0.007187621289
scpc3,covering,256,0.007187621289
scpc3,covering,261,0.002980789176
scpc3,covering,285,0.007187621289
scpc3,covering,293,0.0113944534
scpc3,covering,297,0.002980789176
scpc3,covering,305,0.002980789176
scpc3,covering,318,0.007187621289
scpc3,covering,332,0.002980789176
scpc3,covering,340,0.002980789176
scpc3,covering,347,0.007187621289
scpc3,covering,381,0.007187621289
scpc3,covering,390,0.002980789176
scpc3,covering,397,0.002980789176
scpc3,covering,404,0.02822178186
scpc3,covering,405,0.007187621289
scpc3,covering,415,0.007187621289
scpc3,covering,427,0.01980811763
scpc3,covering,434,0.002980789176
scpc3,covering,444,0.007187621289
scpc3,covering,449,0.002980789176
scpc3,covering,461,0.007187621289
scpc3,covering,468,0.02822178186
scpc3,covering,469,0.007187621289
scpc3,covering,496,0.01980811763
scpc3,covering,509,0.007187621289
scpc3,covering,523,0.03663544608
scpc3,covering,534,0.002980789176
scpc3,covering,549,0.002980789176
scpc3,covering,557,0.0113944534
scpc3,covering,566,0.007187621289
scpc3,covering,611,0.007187621289
scpc3,covering,627,0.002980789176
scpc3,covering,663,0.02822178186
scpc3,covering,664,0.007187621289
scpc3,covering,674,0.007187621289
scpc3,covering,704,0.007187621289
scpc3,covering,709,0.03663544608
scpc3,covering,710,0.002980789176
scpc3,covering,740,0.002980789176
scpc3,covering,745,0.0113944534
scpc3,covering,755,0.007187621289
scpc3,covering,770,0.002980789176
scpc3,covering,779,0.002980789176
scpc3,covering,791,0.007187621289
scpc3,covering,803,0.002980789176
scpc3,covering,808,0.03242861397
scpc3,covering,813,0.03663544608
scpc3,covering,823,0.007187621289
scpc3,covering,841,0.002980789176
scpc3,covering,855,0.002980789176
scpc3,covering,885,0.002980789176
scpc3,covering,890,0.02401494974
scpc3,covering,895,0.02822178186
scpc3,covering,896,0.007187621289
scpc3,covering,910,0.002980789176
scpc3,covering,922,0.002980789176
scpc3,covering,936,0.002980789176
scpc3,covering,951,0.002980789176
scpc3,covering,971,0.03663544608
scpc3,covering,981,0.0113944534
scpc3,covering,986,0.03242861397
scpc3,covering,991,0.0113944534
scpc3,covering,996,0.007187621289
scpc3,covering,1014,0.002980789176
scpc3,covering,1026,0.01560128552
scpc3,covering,1033,0.002980789176
scpc3,covering,1051,0.0113944534
scpc3,covering,1056,0.007187621289
scpc3,covering,1064,0.002980789176
scpc3,covering,1069,0.0113944534
scpc3,covering,1076,0.02822178186
scpc3,covering,1089,0.002980789176
scpc3,covering,1096,0.007187621289
scpc3,covering,1110,0.002980789176
scpc3,covering,1132,0.007187621289
scpc3,covering,1140,0.002980789176
scpc3,covering,1150,0.002980789176
scpc3,covering,1159,0.002980789176
scpc3,covering,1169,0.007187621289
scpc3,covering,1177,0.002980789176
scpc3,covering,1186,0.002980789176
scpc3,covering,1199,0.007187621289
scpc3,covering,1214,0.007187621289
scpc3,covering,1235,0.002980789176
scpc3,covering,1240,0.0113944534
scpc3,covering,1246,0.0113944534
scpc3,covering,1251,0.05346277453
scpc3,covering,1258,0.0113944534
scpc3,covering,1264,0.01980811763
scpc3,covering,1275,0.01560128552
scpc3,covering,1291,0.007187621289
scpc3,covering,1331,0.002980789176
scpc3,covering,1341,0.007187621289
scpc3,covering,1353,0.02822178186
scpc3,covering,1354,0.007187621289
scpc3,covering,1363,0.002980789176
scpc3,covering,1368,0.0113944534
scpc3,covering,1378,0.002980789176
scpc3,covering,1385,0.002980789176
scpc3,covering,1395,0.007187621289
scpc3,covering,1424,0.002980789176
scpc3,covering,1429,0.002980789176
scpc3,covering,1448,0.007187621289
scpc3,covering,1465,0.007187621289
scpc3,covering,1470,0.002980789176
scpc3,covering,1477,0.01560128552
scpc3,covering,1499,0.002980789176
scpc3,covering,1506,0.007187621289
scpc3,covering,1513,0.007187621289
scpc3,covering,1520,0.002980789176
scpc3,covering,1532,0.007187621289
scpc3,covering,1537,0.007187621289
scpc3,covering,1568,0.007187621289
scpc3,covering,1587,0.01980811763
scpc3,covering,1604,0.002980789176
scpc3,covering,1609,0.02822178186
scpc3,covering,1616,0.002980789176
scpc3,covering,1621,0.0113944534
scpc3,covering,1635,0.002980789176
scpc3,covering,1640,0.0113944534
scpc3,covering,1645,0.002980789176
scpc3,covering,1672,0.0113944534
scpc3,covering,1694,0.002980789176
scpc3,covering,1711,0.007187621289
scpc3,covering,1716,0.03663544608
scpc3,covering,1722,0.01560128552
scpc3,covering,1732,0.002980789176
scpc3,covering,1737,0.002980789176
scpc3,covering,1743,0.01560128552
scpc3,covering,1762,0.06608327087
scpc3,covering,1769,0.0113944534
scpc3,covering,1776,0.007187621289
scpc3,covering,1783,0.02822178186
scpc3,covering,1790,0.02822178186
scpc3,covering,1805,0.007187621289
scpc3,covering,1815,0.002980789176
scpc3,covering,1822,0.002980789176
scpc3,covering,1839,0.002980789176
scpc3,covering,1847,0.0113944534
scpc3,covering,1864,0.002980789176
scpc3,covering,1869,0.04084227819
scpc3,covering,1881,0.007187621289
scpc3,covering,1886,0.01560128552
scpc3,covering,1893,0.002980789176
scpc3,covering,1908,0.007187621289
scpc3,covering,1933,0.002980789176
scpc3,covering,1942,0.002980789176
scpc3,covering,1954,0.05766960665
scpc3,covering,1961,0.0113944534
scpc3,covering,1981,0.03242861397
scpc3,covering,1987,0.007187621289
scpclr11,covering,9,0.08571428571
scpclr11,covering,28,0.08571428571
scpclr11,covering,58,0.08571428571
scpclr11,covering,62,0.08571428571
scpclr11,covering,66,0.08571428571
scpclr11,covering,109,0.08571428571
scpclr11,covering,123,0.08571428571
scpclr11,covering,127,0.08571428571
scpclr11,covering,183,0.08571428571
scpclr11,covering,200,0.08571428571
scpclr11,covering,206,0.08571428571
scpclr11,covering,216,0.08571428571
scpclr11,covering,221,0.7714285714
scpclr11,covering,244,0.2
scpclr11,covering,256,0.3142857143
scpclr11,covering,274,0.3142857143
scpclr11,covering,286,0.2
scpclr11,covering,289,0.3142857143
scpclr11,covering,290,0.08571428571
scpclr11,covering,296,0.08571428571
scpclr11,covering,299,0.08571428571
scpclr11,covering,304,0.08571428571
scpclr11,covering,306,0.08571428571
scpclr11,covering,316,0.3142857143
scpclr11,covering,328,0.08571428571
scpclr11,covering,334,0.08571428571
scpclr11,covering,348,0.2
scpclr11,covering,441,0.7714285714
scpclr11,covering,446,0.2
scpclr11,covering,460,0.2
scpclr11,covering,469,0.8857142857
scpclr11,covering,471,0.5428571429
scpclr11,covering,474,0.2
scpclr11,covering,475,0.5428571429
scpclr11,covering,479,0.6571428571
scpclr11,covering,487,0.6571428571
scpclr11,covering,489,0.8857142857
scpclr11,covering,498,0.08571428571
scpclr11,covering,499,0.5428571429
scpclr11,covering,501,0.4285714286
scpclr11,covering,510,0.08571428571
scpclr11,covering,511,0.4285714286
scpclr11,covering,516,0.2
scpclr11,covering,536,0.2
scpclr11,covering,538,0.08571428571
scpclr11,covering,539,0.4285714286
scpclr11,covering,569,0.08571428571
scpclr11,covering,580,0.08571428571
scpclr11,covering,582,0.08571428571
scpclr11,covering,588,0.08571428571
scpclr11,covering,599,0.08571428571
scpclr11,covering,610,0.08571428571
scpclr11,covering,618,0.08571428571
scpclr11,covering,622,0.08571428571
scpclr11,covering,624,0.08571428571
scpclr11,covering,628,0.08571428571
scpclr11,covering,632,0.08571428571
scpclr11,covering,644,0.08571428571
scpclr11,covering,645,0.8857142857
scpclr11,covering,664,0.08571428571
scpclr11,covering,668,0.08571428571
scpclr11,covering,669,0.5428571429
scpclr11,covering,687,0.08571428571
scpclr11,covering,694,0.08571428571
scpclr11,covering,696,0.08571428571
scpclr11,covering,708,0.08571428571
scpclr11,covering,710,0.08571428571
scpclr11,covering,714,0.08571428571
scpclr11,covering,729,0.08571428571
scpclr11,covering,735,0.08571428571
scpclr11,covering,739,0.08571428571
scpclr11,covering,741,0.08571428571
scpclr11,covering,746,0.2
scpclr11,covering,762,0.08571428571
scpclr11,covering,765,0.08571428571
scpclr11,covering,776,0.08571428571
scpclr11,covering,818,0.2
scpclr11,covering,821,0.08571428571
scpclr11,covering,830,0.08571428571
scpclr11,covering,837,0.08571428571
scpclr11,covering,872,0.08571428571
scpclr11,covering,873,0.6571428571
scpclr11,covering,887,0.08571428571
scpclr11,covering,930,0.08571428571
scpclr11,covering,934,0.08571428571
scpclr11,covering,945,0.08571428571
scpclr11,covering,948,0.4285714286
scpclr11,covering,951,0.08571428571
scpclr11,covering,955,0.08571428571
scpclr11,covering,956,0.6571428571
scpclr11,covering,968,0.08571428571
scpclr11,covering,972,0.08571428571
scpclr11,covering,997,0.8857142857
scpclr11,covering,1022,0.08571428571
scpclr11,covering,1045,0.08571428571
scpclr11,covering,1064,0.8857142857
scpclr11,covering,1066,0.8857142857
scpclr11,covering,1070,0.7714285714
scpclr11,covering,1077,0.08571428571
scpclr11,covering,1081,0.08571428571
scpclr11,covering,1116,0.08571428571
scpclr11,covering,1181,0.08571428571
scpclr11,covering,1189,0.08571428571
scpclr11,covering,1191,0.08571428571
scpclr11,covering,1209,0.5428571429
scpclr11,covering,1222,0.08571428571
scpclr11,covering,1232,0.08571428571
scpclr11,covering,1281,0.2
scpclr11,covering,1284,0.08571428571
scpclr11,covering,1290,0.08571428571
scpclr11,covering,1298,0.08571428571
scpclr11,covering,1304,0.08571428571
scpclr11,covering,1312,0.08571428571
scpclr11,covering,1325,0.08571428571
scpclr11,covering,1326,0.5428571429
scpclr11,covering,1329,0.08571428571
scpclr11,covering,1330,0.5428571429
scpclr11,covering,1334,0.7714285714
scpclr11,covering,1337,0.08571428571
scpclr11,covering,1342,0.2
scpclr11,covering,1344,0.08571428571
scpclr11,covering,1345,0.7714285714
scpclr11,covering,1348,0.08571428571
scpclr11,covering,1349,0.4285714286
scpclr11,covering,1376,0.08571428571
scpclr11,covering,1384,0.08571428571
scpclr11,covering,1390,0.08571428571
scpclr11,covering,1423,0.08571428571
scpclr11,covering,1461,0.2
scpclr11,covering,1477,0.08571428571
scpclr11,covering,1478,0.4285714286
scpclr11,covering,1479,0.08571428571
scpclr11,covering,1492,0.08571428571
scpclr11,covering,1521,0.08571428571
scpclr11,covering,1562,0.2
scpclr11,covering,1567,0.08571428571
scpclr11,covering,1571,0.08571428571
scpclr11,covering,1578,0.08571428571
scpclr11,covering,1612,0.08571428571
scpclr11,covering,1620,0.7714285714
scpclr11,covering,1640,0.08571428571
scpclr11,covering,1654,0.2
scpclr11,covering,1659,0.08571428571
scpclr11,covering,1663,0.08571428571
scpclr11,covering,1664,0.5428571429
scpclr11,covering,1667,0.08571428571
scpclr11,covering,1673,0.08571428571
